Age,VIP,HomePlanet,deck,num,side,Age_Pred,CabinMult,Transported,num_Pred
43,FALSE,Earth,F,17,P,0.489193474680307,FALSE,FALSE,0.514660906884988
45,FALSE,Mars,E,5,S,0.490195205956441,FALSE,TRUE,0.50850771173801
35,FALSE,Earth,G,15,S,0.479431367813791,FALSE,TRUE,0.513637122986215
26,FALSE,Earth,G,16,S,0.467539909620734,FALSE,TRUE,0.514149146518048
27,FALSE,Earth,F,20,S,0.467668267888523,FALSE,FALSE,0.516194313461503
19,FALSE,Earth,G,9,P,0.490761144888898,TRUE,FALSE,0.510560888921663
0,FALSE,Earth,G,9,P,0.765210924096594,TRUE,TRUE,0.510560888921663
3,FALSE,Earth,G,9,P,0.720212195990383,TRUE,TRUE,0.510560888921663
54,FALSE,Europa,A,2,S,0.489147285882716,FALSE,FALSE,0.506967296097291
26,FALSE,Earth,G,11,P,0.467539909620734,TRUE,FALSE,0.511586924060845
26,FALSE,Earth,G,11,P,0.467539909620734,TRUE,TRUE,0.511586924060845
23,FALSE,Earth,F,19,P,0.471458706402275,FALSE,FALSE,0.515683521294763
2,FALSE,Earth,G,12,P,0.735760452259423,FALSE,TRUE,0.512099740500585
31,FALSE,Mars,F,1213,S,0.472352714455833,FALSE,TRUE,0.467630890408093
18,FALSE,Earth,F,23,S,0.498640667827141,FALSE,FALSE,0.517724230367668
24,FALSE,Earth,F,24,S,0.469318460304171,FALSE,TRUE,0.518233264267367
9,FALSE,Earth,G,18,S,0.620056599309275,TRUE,TRUE,0.515172375228423
6,FALSE,Earth,G,18,S,0.670970821028541,TRUE,FALSE,0.515172375228423
27,FALSE,Earth,F,21,P,0.467668267888523,FALSE,FALSE,0.516704718764216
21,FALSE,Mars,D,2,S,0.478785868301823,FALSE,FALSE,0.506967296097291
23,FALSE,Earth,G,19,S,0.471458706402275,TRUE,FALSE,0.515683521294763
31,FALSE,Earth,G,19,S,0.472352714455833,TRUE,FALSE,0.515683521294763
0,FALSE,Earth,G,19,S,0.765210924096594,TRUE,TRUE,0.515683521294763
32,FALSE,Europa,G,82,P,0.474080513622812,FALSE,FALSE,0.545161382580085
40,FALSE,Europa,B,5,P,0.486607856113223,TRUE,FALSE,0.50850771173801
42,FALSE,Europa,B,5,P,0.4884806549421,TRUE,TRUE,0.50850771173801
28,FALSE,Europa,B,5,P,0.468320172769239,TRUE,TRUE,0.50850771173801
29,FALSE,Europa,E,6,S,0.469385087575752,FALSE,TRUE,0.509021105632247
48,TRUE,Europa,B,1,S,0.49074774788984,FALSE,TRUE,0.506453773886745
64,FALSE,Earth,F,23,P,0.477172244480055,FALSE,TRUE,0.517724230367668
27,FALSE,Earth,G,20,S,0.467668267888523,FALSE,FALSE,0.516194313461503
26,FALSE,Mars,F,24,P,0.467539909620734,FALSE,TRUE,0.518233264267367
33,FALSE,Europa,D,4,P,0.475873404624917,FALSE,TRUE,0.507994272444112
39,FALSE,Europa,A,0,P,0.485445331668718,TRUE,FALSE,0.505940235908844
13,FALSE,Europa,A,0,P,0.556708386477781,TRUE,TRUE,0.505940235908844
24,FALSE,Mars,F,25,P,0.469318460304171,FALSE,TRUE,0.518741766553586
29,FALSE,Earth,G,21,S,0.469385087575752,FALSE,FALSE,0.516704718764216
18,FALSE,Earth,F,27,P,0.498640667827141,FALSE,FALSE,0.519757017990799
67,FALSE,Mars,F,27,S,0.469874981607169,FALSE,TRUE,0.519757017990799
35,FALSE,Mars,E,7,S,0.479431367813791,FALSE,FALSE,0.509534442368357
61,TRUE,Mars,D,3,S,0.482511969476419,FALSE,FALSE,0.507480797795689
45,FALSE,Mars,E,8,S,0.490195205956441,FALSE,FALSE,0.510047708500416
22,FALSE,Earth,G,22,S,0.47458132973564,FALSE,TRUE,0.517214702922629
19,FALSE,Mars,F,29,S,0.490761144888898,FALSE,TRUE,0.520769656414194
36,FALSE,Mars,D,5,S,0.481111979216869,FALSE,FALSE,0.50850771173801
19,FALSE,Earth,G,17,P,0.490761144888898,FALSE,TRUE,0.514660906884988
47,FALSE,Earth,G,23,S,0.49067935290121,FALSE,FALSE,0.517724230367668
13,FALSE,Earth,G,18,P,0.556708386477781,FALSE,TRUE,0.515172375228423
34,FALSE,Earth,E,5,P,0.477672816910236,FALSE,FALSE,0.50850771173801
35,FALSE,Europa,C,6,S,0.479431367813791,FALSE,TRUE,0.509021105632247
24,FALSE,Earth,G,19,P,0.469318460304171,FALSE,TRUE,0.515683521294763
26,FALSE,Earth,F,29,P,0.467539909620734,FALSE,FALSE,0.520769656414194
31,FALSE,Mars,F,30,P,0.472352714455833,FALSE,FALSE,0.521274888193014
20,FALSE,Earth,F,31,S,0.484157180396093,FALSE,TRUE,0.521779335467422
56,FALSE,Earth,G,25,S,0.487882936690671,FALSE,FALSE,0.518741766553586
50,FALSE,Earth,G,26,S,0.49057708957027,FALSE,TRUE,0.519249697948494
42,FALSE,Mars,F,31,P,0.4884806549421,FALSE,FALSE,0.521779335467422
58,FALSE,Earth,G,27,S,0.486170696425911,FALSE,TRUE,0.519757017990799
38,FALSE,Earth,G,20,P,0.484135648454942,FALSE,FALSE,0.516194313461503
41,FALSE,Earth,F,32,P,0.48761966072696,FALSE,FALSE,0.522282952253978
22,FALSE,Earth,G,22,P,0.47458132973564,FALSE,FALSE,0.517214702922629
26,FALSE,Europa,B,8,P,0.467539909620734,TRUE,TRUE,0.510047708500416
17,FALSE,Europa,B,8,P,0.507812229387372,TRUE,TRUE,0.510047708500416
57,FALSE,Earth,G,28,S,0.487089105558488,TRUE,TRUE,0.520263685062355
17,FALSE,Earth,G,28,S,0.507812229387372,TRUE,FALSE,0.520263685062355
35,FALSE,Mars,F,37,P,0.479431367813791,FALSE,TRUE,0.524786899109754
13,FALSE,Mars,F,35,S,0.556708386477781,TRUE,TRUE,0.523788344623698
27,FALSE,Mars,F,35,S,0.467668267888523,TRUE,FALSE,0.523788344623698
31,FALSE,Earth,G,23,P,0.472352714455833,FALSE,FALSE,0.517724230367668
24,FALSE,Earth,E,10,S,0.469318460304171,FALSE,FALSE,0.511073966891329
19,FALSE,Earth,G,30,S,0.490761144888898,FALSE,TRUE,0.521274888193014
32,FALSE,Earth,G,24,P,0.474080513622812,FALSE,TRUE,0.518233264267367
58,FALSE,Earth,E,11,S,0.486170696425911,FALSE,TRUE,0.511586924060845
21,FALSE,Earth,F,38,P,0.478785868301823,FALSE,FALSE,0.525284511700677
38,FALSE,Europa,B,2,S,0.484135648454942,FALSE,FALSE,0.506967296097291
38,FALSE,Mars,D,6,S,0.484135648454942,FALSE,FALSE,0.509021105632247
19,FALSE,Earth,G,26,P,0.490761144888898,TRUE,TRUE,0.519249697948494
0,FALSE,Earth,G,26,P,0.765210924096594,TRUE,FALSE,0.519249697948494
3,FALSE,Earth,G,26,P,0.720212195990383,TRUE,TRUE,0.519249697948494
20,FALSE,Earth,G,27,P,0.484157180396093,FALSE,FALSE,0.519757017990799
24,FALSE,Europa,C,3,P,0.469318460304171,FALSE,TRUE,0.507480797795689
37,FALSE,Earth,F,36,S,0.482686740754654,FALSE,TRUE,0.524288159501599
25,FALSE,Earth,G,28,P,0.46805077881633,FALSE,FALSE,0.520263685062355
56,FALSE,Earth,G,31,S,0.487882936690671,FALSE,TRUE,0.521779335467422
49,FALSE,Earth,E,8,P,0.490711248450185,FALSE,FALSE,0.510047708500416
11,FALSE,Earth,G,32,S,0.587162239877755,FALSE,FALSE,0.522282952253978
1,FALSE,Earth,G,29,P,0.750771274520377,TRUE,TRUE,0.520769656414194
8,FALSE,Earth,G,29,P,0.636985542512316,TRUE,FALSE,0.520769656414194
39,FALSE,Earth,G,29,P,0.485445331668718,TRUE,FALSE,0.520769656414194
2,FALSE,Mars,F,41,P,0.735760452259423,TRUE,TRUE,0.526770056998324
23,FALSE,Mars,F,41,P,0.471458706402275,TRUE,FALSE,0.526770056998324
0,FALSE,Mars,F,41,P,0.765210924096594,TRUE,TRUE,0.526770056998324
39,FALSE,Mars,F,42,P,0.485445331668718,FALSE,TRUE,0.527262627029681
25,FALSE,Mars,D,5,P,0.46805077881633,FALSE,FALSE,0.50850771173801
36,FALSE,Europa,C,5,P,0.481111979216869,FALSE,FALSE,0.50850771173801
52,FALSE,Earth,G,30,P,0.490037026317936,FALSE,TRUE,0.521274888193014
18,FALSE,Earth,G,33,S,0.498640667827141,FALSE,FALSE,0.522785691543702
15,FALSE,Earth,G,31,P,0.529950489764829,FALSE,TRUE,0.521779335467422
35,FALSE,Europa,B,3,S,0.479431367813791,TRUE,TRUE,0.507480797795689
47,FALSE,Europa,B,3,S,0.49067935290121,TRUE,TRUE,0.507480797795689
45,FALSE,Europa,B,9,P,0.490195205956441,FALSE,TRUE,0.510560888921663
27,FALSE,Europa,A,2,P,0.467668267888523,FALSE,TRUE,0.506967296097291
51,FALSE,Europa,C,8,S,0.49035107621412,FALSE,TRUE,0.510047708500416
29,FALSE,Earth,G,34,S,0.469385087575752,FALSE,FALSE,0.523287505327714
29,FALSE,Europa,C,9,S,0.469385087575752,FALSE,TRUE,0.510560888921663
19,FALSE,Earth,G,32,P,0.490761144888898,FALSE,FALSE,0.522282952253978
24,FALSE,Mars,D,6,P,0.469318460304171,FALSE,TRUE,0.509021105632247
29,FALSE,Mars,F,44,P,0.469385087575752,TRUE,TRUE,0.528243515632295
11,FALSE,Mars,F,44,P,0.587162239877755,TRUE,TRUE,0.528243515632295
17,FALSE,Mars,F,44,P,0.507812229387372,TRUE,FALSE,0.528243515632295
13,FALSE,Earth,E,9,P,0.556708386477781,FALSE,FALSE,0.510560888921663
35,FALSE,Earth,F,45,P,0.479431367813791,FALSE,FALSE,0.528731720319521
21,FALSE,Earth,F,46,P,0.478785868301823,FALSE,FALSE,0.52921835483827
21,FALSE,Earth,F,40,S,0.478785868301823,FALSE,FALSE,0.5262761445162
38,FALSE,Earth,F,47,P,0.484135648454942,FALSE,FALSE,0.529703360529617
19,FALSE,Earth,G,36,P,0.490761144888898,FALSE,TRUE,0.524288159501599
2,FALSE,Earth,G,37,P,0.735760452259423,TRUE,TRUE,0.524786899109754
0,FALSE,Earth,G,37,P,0.765210924096594,TRUE,TRUE,0.524786899109754
13,FALSE,Earth,G,37,P,0.556708386477781,TRUE,FALSE,0.524786899109754
25,FALSE,Earth,E,10,P,0.46805077881633,FALSE,FALSE,0.511073966891329
16,FALSE,Earth,F,48,P,0.518263239230872,FALSE,FALSE,0.530186678092852
1,FALSE,Earth,G,37,P,0.750771274520377,TRUE,FALSE,0.524786899109754
15,FALSE,Earth,G,37,P,0.529950489764829,TRUE,TRUE,0.524786899109754
21,FALSE,Mars,E,13,S,0.478785868301823,TRUE,FALSE,0.51261239472645
23,FALSE,Mars,E,13,S,0.471458706402275,TRUE,FALSE,0.51261239472645
33,FALSE,Mars,E,13,S,0.475873404624917,TRUE,FALSE,0.51261239472645
21,FALSE,Mars,E,13,S,0.478785868301823,TRUE,TRUE,0.51261239472645
41,FALSE,Mars,E,13,S,0.48761966072696,TRUE,FALSE,0.51261239472645
16,FALSE,Mars,E,13,S,0.518263239230872,TRUE,FALSE,0.51261239472645
42,FALSE,Mars,E,13,S,0.4884806549421,TRUE,FALSE,0.51261239472645
20,FALSE,Mars,F,41,S,0.484157180396093,TRUE,FALSE,0.526770056998324
24,FALSE,Mars,F,41,S,0.469318460304171,TRUE,TRUE,0.526770056998324
16,FALSE,Mars,E,14,S,0.518263239230872,FALSE,TRUE,0.513124863726172
21,FALSE,Earth,G,35,S,0.478785868301823,FALSE,FALSE,0.523788344623698
32,TRUE,Mars,F,42,S,0.474080513622812,FALSE,FALSE,0.527262627029681
58,FALSE,Earth,G,38,P,0.486170696425911,FALSE,TRUE,0.525284511700677
24,FALSE,Earth,F,43,S,0.469318460304171,FALSE,FALSE,0.527753798768818
30,FALSE,Mars,F,44,S,0.470760262736037,FALSE,FALSE,0.528243515632295
27,FALSE,Earth,G,36,S,0.467668267888523,FALSE,FALSE,0.524288159501599
32,FALSE,Mars,F,45,S,0.474080513622812,FALSE,FALSE,0.528731720319521
43,FALSE,Earth,F,50,P,0.489193474680307,FALSE,FALSE,0.531148008573585
42,FALSE,Europa,B,11,P,0.4884806549421,FALSE,TRUE,0.511586924060845
37,FALSE,Mars,F,1247,P,0.482686740754654,FALSE,FALSE,0.442110077543977
35,FALSE,Mars,F,52,P,0.479431367813791,FALSE,TRUE,0.532101859984464
33,FALSE,Europa,E,11,P,0.475873404624917,FALSE,FALSE,0.511586924060845
18,FALSE,Europa,F,46,S,0.498640667827141,FALSE,FALSE,0.52921835483827
21,FALSE,Earth,G,37,S,0.478785868301823,FALSE,FALSE,0.524786899109754
43,FALSE,Mars,G,765,P,0.489193474680307,FALSE,TRUE,0.553949989961518
14,FALSE,Mars,F,47,S,0.542799987626442,FALSE,TRUE,0.529703360529617
46,FALSE,Europa,C,6,P,0.490497971032023,TRUE,TRUE,0.509021105632247
33,FALSE,Europa,C,6,P,0.475873404624917,TRUE,FALSE,0.509021105632247
21,FALSE,Mars,D,8,P,0.478785868301823,FALSE,FALSE,0.510047708500416
33,FALSE,Europa,C,10,S,0.475873404624917,FALSE,FALSE,0.511073966891329
47,FALSE,Earth,G,38,S,0.49067935290121,FALSE,FALSE,0.525284511700677
54,FALSE,Europa,C,11,S,0.489147285882716,FALSE,TRUE,0.511586924060845
30,FALSE,Earth,F,53,P,0.470760262736037,FALSE,FALSE,0.532575826674701
29,FALSE,Earth,G,42,P,0.469385087575752,FALSE,FALSE,0.527262627029681
21,FALSE,Earth,F,54,P,0.478785868301823,FALSE,TRUE,0.533047737343094
24,FALSE,Europa,A,3,S,0.469318460304171,FALSE,TRUE,0.507480797795689
21,FALSE,Mars,F,49,S,0.478785868301823,TRUE,FALSE,0.530668247610704
60,FALSE,Mars,F,49,S,0.483898462655219,TRUE,TRUE,0.530668247610704
22,FALSE,Earth,F,50,S,0.47458132973564,FALSE,FALSE,0.531148008573585
26,FALSE,Europa,E,16,S,0.467539909620734,FALSE,FALSE,0.514149146518048
26,FALSE,Earth,F,56,P,0.467539909620734,FALSE,FALSE,0.533985137759403
28,FALSE,Earth,G,43,P,0.468320172769239,FALSE,TRUE,0.527753798768818
39,FALSE,Europa,D,8,S,0.485445331668718,FALSE,TRUE,0.510047708500416
13,FALSE,Earth,F,51,S,0.556708386477781,FALSE,FALSE,0.531625899904745
47,FALSE,Earth,F,52,S,0.49067935290121,FALSE,TRUE,0.532101859984464
63,FALSE,Earth,F,59,P,0.479161256175572,FALSE,FALSE,0.535374226668591
29,FALSE,Europa,D,9,S,0.469385087575752,FALSE,TRUE,0.510560888921663
50,FALSE,Earth,F,61,P,0.49057708957027,FALSE,TRUE,0.536288189619393
35,FALSE,Earth,F,236,S,0.479431367813791,FALSE,FALSE,0.529891045718717
45,FALSE,Earth,G,45,P,0.490195205956441,FALSE,FALSE,0.528731720319521
19,FALSE,Earth,F,63,P,0.490761144888898,FALSE,TRUE,0.537191864281909
21,FALSE,Earth,F,54,S,0.478785868301823,FALSE,TRUE,0.533047737343094
29,FALSE,Earth,G,46,P,0.469385087575752,FALSE,TRUE,0.52921835483827
22,FALSE,Earth,F,64,P,0.47458132973564,FALSE,TRUE,0.537639678326146
14,FALSE,Europa,E,16,P,0.542799987626442,TRUE,TRUE,0.514149146518048
42,FALSE,Europa,E,16,P,0.4884806549421,TRUE,TRUE,0.514149146518048
57,FALSE,Earth,F,65,P,0.487089105558488,FALSE,FALSE,0.538084721583082
39,FALSE,Europa,F,1218,P,0.485445331668718,FALSE,TRUE,0.463477884420567
28,FALSE,Europa,B,12,P,0.468320172769239,FALSE,FALSE,0.512099740500585
19,FALSE,Earth,F,55,S,0.490761144888898,FALSE,FALSE,0.533517528887421
19,FALSE,Europa,C,12,S,0.490761144888898,FALSE,TRUE,0.512099740500585
26,FALSE,Europa,B,7,S,0.467539909620734,TRUE,TRUE,0.509534442368357
17,FALSE,Europa,B,7,S,0.507812229387372,TRUE,TRUE,0.509534442368357
43,FALSE,Europa,B,7,S,0.489193474680307,TRUE,TRUE,0.509534442368357
9,FALSE,Europa,B,7,S,0.620056599309275,TRUE,TRUE,0.509534442368357
40,FALSE,Europa,D,10,S,0.486607856113223,FALSE,TRUE,0.511073966891329
50,FALSE,Europa,B,8,S,0.49057708957027,FALSE,TRUE,0.510047708500416
24,FALSE,Earth,G,47,P,0.469318460304171,FALSE,TRUE,0.529703360529617
57,FALSE,Europa,A,3,P,0.487089105558488,FALSE,TRUE,0.507480797795689
16,FALSE,Earth,E,168,S,0.518263239230872,FALSE,FALSE,0.557461043365388
23,FALSE,Earth,F,67,P,0.471458706402275,FALSE,FALSE,0.538966228662118
23,FALSE,Europa,G,41,S,0.471458706402275,FALSE,TRUE,0.526770056998324
28,FALSE,Europa,E,18,S,0.468320172769239,FALSE,FALSE,0.515172375228423
23,FALSE,Europa,C,7,P,0.471458706402275,FALSE,FALSE,0.509534442368357
23,FALSE,Earth,E,19,S,0.471458706402275,FALSE,FALSE,0.515683521294763
18,FALSE,Earth,F,59,S,0.498640667827141,FALSE,TRUE,0.535374226668591
18,FALSE,Earth,F,60,S,0.498640667827141,FALSE,FALSE,0.535832461280696
67,FALSE,Europa,B,278,P,0.469874981607169,FALSE,FALSE,0.499247436516622
60,FALSE,Earth,F,68,P,0.483898462655219,TRUE,TRUE,0.539402558490083
21,FALSE,Earth,G,50,P,0.478785868301823,TRUE,TRUE,0.531148008573585
49,FALSE,Earth,F,68,P,0.490711248450185,TRUE,TRUE,0.539402558490083
0,FALSE,Earth,G,50,P,0.765210924096594,TRUE,TRUE,0.531148008573585
26,FALSE,Earth,G,51,P,0.467539909620734,FALSE,FALSE,0.531625899904745
35,FALSE,Earth,G,42,S,0.479431367813791,FALSE,TRUE,0.527262627029681
24,FALSE,Europa,B,9,S,0.469318460304171,TRUE,TRUE,0.510560888921663
20,FALSE,Europa,B,9,S,0.484157180396093,TRUE,TRUE,0.510560888921663
18,FALSE,Earth,G,44,S,0.498640667827141,TRUE,FALSE,0.528243515632295
21,FALSE,Earth,G,44,S,0.478785868301823,TRUE,FALSE,0.528243515632295
59,TRUE,Mars,F,61,S,0.485112564841978,FALSE,FALSE,0.536288189619393
13,FALSE,Earth,G,45,S,0.556708386477781,FALSE,FALSE,0.528731720319521
43,FALSE,Earth,G,53,P,0.489193474680307,FALSE,FALSE,0.532575826674701
29,FALSE,Earth,G,47,S,0.469385087575752,FALSE,FALSE,0.529703360529617
19,FALSE,Earth,F,947,S,0.490761144888898,FALSE,TRUE,0.636853580450824
2,FALSE,Europa,C,14,S,0.735760452259423,TRUE,TRUE,0.513124863726172
32,FALSE,Europa,C,14,S,0.474080513622812,TRUE,TRUE,0.513124863726172
33,FALSE,Europa,C,14,S,0.475873404624917,TRUE,FALSE,0.513124863726172
25,FALSE,Earth,F,72,P,0.46805077881633,FALSE,FALSE,0.541116816423576
29,FALSE,Mars,F,73,P,0.469385087575752,FALSE,TRUE,0.541537278093263
29,FALSE,Mars,F,62,S,0.469385087575752,FALSE,FALSE,0.536741345956528
44,FALSE,Earth,F,74,P,0.489762872905627,FALSE,FALSE,0.541954363417371
2,FALSE,Mars,F,63,S,0.735760452259423,TRUE,TRUE,0.537191864281909
19,FALSE,Mars,F,63,S,0.490761144888898,TRUE,TRUE,0.537191864281909
0,FALSE,Mars,F,63,S,0.765210924096594,TRUE,TRUE,0.537191864281909
18,FALSE,Earth,G,48,S,0.498640667827141,FALSE,TRUE,0.530186678092852
38,FALSE,Europa,B,10,S,0.484135648454942,FALSE,TRUE,0.511073966891329
5,FALSE,Earth,G,57,P,0.68773326213767,FALSE,FALSE,0.534450499988613
31,FALSE,Earth,F,76,P,0.472352714455833,FALSE,FALSE,0.542778134358438
30,FALSE,Mars,E,21,S,0.470760262736037,FALSE,FALSE,0.516704718764216
15,FALSE,Earth,G,59,P,0.529950489764829,FALSE,TRUE,0.535374226668591
27,FALSE,Mars,F,64,S,0.467668267888523,FALSE,FALSE,0.537639678326146
22,FALSE,Mars,D,12,P,0.47458132973564,FALSE,TRUE,0.512099740500585
36,FALSE,Mars,E,49,P,0.481111979216869,FALSE,TRUE,0.530668247610704
14,FALSE,Earth,G,60,P,0.542799987626442,FALSE,TRUE,0.535832461280696
23,FALSE,Mars,F,78,P,0.471458706402275,FALSE,FALSE,0.543587588030097
18,FALSE,Earth,F,1670,P,0.498640667827141,FALSE,TRUE,0.390339766855003
36,FALSE,Europa,B,15,P,0.481111979216869,FALSE,TRUE,0.513637122986215
41,FALSE,Earth,F,65,S,0.48761966072696,FALSE,FALSE,0.538084721583082
50,FALSE,Earth,G,50,S,0.49057708957027,TRUE,TRUE,0.531148008573585
32,FALSE,Earth,G,50,S,0.474080513622812,TRUE,TRUE,0.531148008573585
26,FALSE,Earth,F,66,S,0.467539909620734,FALSE,FALSE,0.538526927332454
